Id,AccountId,WhatId,ActivityDate,CreatedDate,Type,Subject,Status,Owner_Role__c,Is_Executive_Touch__c,Is_CSM_Touch__c,Days_Before_Renewal__c
00T000000108188,001000000000828,,2024-03-16,2024-03-16,Email,Product adoption review,Completed,AE,false,false,710
00T000000108189,001000000003926,,2024-07-25,2024-07-24,QBR,Customer follow-up,Completed,SDR,false,false,557
00T000000108190,001000000003796,,2024-10-04,2024-10-02,Call,Renewal planning,Completed,Support,false,false,359
00T000000108191,001000000003988,,2024-06-05,2024-06-04,Meeting,Product adoption review,Completed,CSM,false,true,433
00T000000108192,001000000004701,,2025-01-15,2025-01-14,Renewal Review,Renewal planning,Open,SDR,false,false,238
00T000000108193,001000000000300,,2025-03-14,2025-03-11,Meeting,Product adoption review,Completed,SDR,false,false,369
00T000000108194,001000000002227,,2024-03-07,2024-03-06,Renewal Review,Customer follow-up,Completed,Support,false,false,575
00T000000108195,001000000001115,,2024-12-07,2024-12-06,QBR,Product adoption review,Open,CSM,false,true,442
00T000000108196,001000000001840,,2024-01-08,2024-01-06,Meeting,Renewal planning,Open,AE,false,false,598
00T000000108197,001000000004628,,2025-01-05,2025-01-01,Meeting,Renewal planning,Completed,CSM,false,true,396
00T000000108198,001000000004902,,2025-06-22,2025-06-18,Call,Product adoption review,Completed,Support,false,false,5
00T000000108199,001000000002372,,2025-08-19,2025-08-19,Email,Support check-in,Completed,AE,false,false,191
00T000000108200,001000000002130,,2024-12-17,2024-12-16,Meeting,Customer follow-up,Completed,SDR,false,false,437
00T000000108201,001000000000671,,2025-07-29,2025-07-28,Meeting,Support check-in,Completed,AE,false,false,185
00T000000108202,001000000000215,,2024-12-10,2024-12-05,Renewal Review,Renewal planning,Completed,Support,false,false,395
00T000000108203,001000000004071,,2025-06-27,2025-06-23,Meeting,Customer follow-up,Completed,SDR,false,false,184
00T000000108204,001000000000909,,2025-02-27,2025-02-27,QBR,Renewal planning,Completed,Support,false,false,364
00T000000108205,001000000002373,,2024-08-09,2024-08-06,Meeting,Renewal planning,Completed,CSM,false,true,585
00T000000108206,001000000003590,,2025-09-16,2025-09-14,Call,Customer follow-up,Completed,CSM,false,false,4
00T000000108207,001000000001539,,2025-03-04,2025-03-01,Meeting,Customer follow-up,Completed,CSM,false,true,186
00T000000108208,001000000002825,,2024-09-23,2024-09-23,Meeting,Product adoption review,Completed,CSM,false,true,457
00T000000108209,001000000001173,,2025-06-12,2025-06-08,Email,Product adoption review,Completed,CSM,false,true,98
00T000000108210,001000000003599,,2025-08-14,2025-08-12,Meeting,Renewal planning,Completed,Support,false,false,29
00T000000108211,001000000003950,,2025-04-24,2025-04-23,Renewal Review,Product adoption review,Completed,CSM,false,true,295
00T000000108212,001000000003160,,2024-09-02,2024-09-02,Renewal Review,Customer follow-up,Completed,SDR,false,false,268
00T000000108213,001000000002748,,2025-06-24,2025-06-24,QBR,Customer follow-up,Completed,CSM,false,true,24
00T000000108214,001000000003917,,2024-09-01,2024-08-29,Email,Support check-in,Completed,Support,true,false,409
00T000000108215,001000000003184,,2024-05-25,2024-05-22,Call,Support check-in,Completed,AE,false,false,407
00T000000108216,001000000003479,,2024-09-25,2024-09-22,Renewal Review,Product adoption review,Completed,AE,true,false,281
00T000000108217,001000000003688,,2024-08-17,2024-08-12,Email,Support check-in,Completed,Support,false,false,261
00T000000108218,001000000000355,,2024-03-27,2024-03-24,Call,Product adoption review,Completed,AE,false,false,383
00T000000108219,001000000000153,,2025-04-29,2025-04-25,Call,Support check-in,Completed,Support,false,false,134
00T000000108220,001000000000712,,2025-02-25,2025-02-24,Renewal Review,Product adoption review,Completed,SDR,false,false,202
00T000000108221,001000000001609,,2024-09-09,2024-09-09,Renewal Review,Support check-in,Completed,AE,false,false,446
00T000000108222,001000000002187,,2024-06-16,2024-06-15,Call,Support check-in,Completed,SDR,true,false,511
00T000000108223,001000000001385,,2024-09-30,2024-09-27,Email,Customer follow-up,Completed,AE,true,false,256
00T000000108224,001000000002834,,2024-02-29,2024-02-24,Meeting,Support check-in,Completed,CSM,false,true,570
00T000000108225,001000000003886,,2025-01-10,2025-01-09,Email,Renewal planning,Open,SDR,false,false,280
00T000000108226,001000000000836,,2024-10-18,2024-10-18,Email,Customer follow-up,Completed,AE,false,false,200
00T000000108227,001000000000684,,2025-04-01,2025-03-29,QBR,Customer follow-up,Open,CSM,false,true,1
00T000000108228,001000000003252,,2025-05-22,2025-05-22,Meeting,Support check-in,Completed,Support,false,false,200
00T000000108229,001000000002378,,2025-05-02,2025-04-30,Renewal Review,Product adoption review,Completed,Support,false,false,48
00T000000108230,001000000004923,,2024-10-31,2024-10-27,Call,Renewal planning,Completed,SDR,false,false,465
00T000000108231,001000000001927,,2025-08-03,2025-07-30,Call,Customer follow-up,Completed,Support,false,false,-35
00T000000108232,001000000004137,,2024-10-15,2024-10-10,Meeting,Support check-in,Completed,Support,false,false,218
00T000000108233,001000000003782,,2025-03-10,2025-03-08,Call,Product adoption review,Completed,Support,false,false,322
00T000000108234,001000000003215,,2025-01-18,2025-01-17,QBR,Support check-in,Completed,AE,true,false,389
00T000000108235,001000000001551,,2025-09-01,2025-08-27,Call,Renewal planning,Completed,SDR,false,false,7
00T000000108236,001000000000432,,2025-08-23,2025-08-18,Renewal Review,Renewal planning,Open,CSM,false,true,185
00T000000108237,001000000002823,,2024-03-21,2024-03-16,QBR,Product adoption review,Completed,SDR,false,false,737
00T000000108238,001000000003187,,2024-10-02,2024-10-02,Email,Support check-in,Completed,SDR,false,false,521
00T000000108239,001000000004298,,2024-05-03,2024-05-01,Meeting,Renewal planning,Completed,AE,false,false,491
00T000000108240,001000000000795,,2025-02-17,2025-02-16,Email,Support check-in,Completed,SDR,false,false,185
00T000000108241,001000000003950,,2025-02-03,2025-02-01,Call,Renewal planning,Completed,SDR,false,false,375
00T000000108242,001000000001636,,2024-01-04,2024-01-02,Meeting,Product adoption review,Completed,CSM,false,true,781
00T000000108243,001000000003314,,2024-08-15,2024-08-13,Email,Customer follow-up,Open,SDR,false,false,279
00T000000108244,001000000004662,,2024-12-08,2024-12-07,Email,Support check-in,Completed,CSM,false,false,446
00T000000108245,001000000001572,,2024-06-30,2024-06-30,Renewal Review,Support check-in,Completed,CSM,false,true,634
00T000000108246,001000000000328,,2025-04-13,2025-04-12,Call,Customer follow-up,Completed,AE,false,false,56
00T000000108247,001000000000544,,2024-10-22,2024-10-20,QBR,Support check-in,Completed,AE,false,false,329
00T000000108248,001000000003478,,2025-08-22,2025-08-18,Email,Customer follow-up,Open,Support,false,false,157
00T000000108249,001000000001376,,2024-11-23,2024-11-21,QBR,Product adoption review,Completed,AE,false,false,210
00T000000108250,001000000000986,,2024-04-05,2024-04-05,Meeting,Renewal planning,Completed,SDR,true,false,531
00T000000108251,001000000004533,,2025-01-24,2025-01-23,Renewal Review,Support check-in,Completed,AE,false,false,393
00T000000108252,001000000004739,,2025-05-08,2025-05-06,Renewal Review,Customer follow-up,Completed,SDR,false,false,97
00T000000108253,001000000001703,,2024-03-07,2024-03-03,Renewal Review,Support check-in,Completed,Support,false,false,507
00T000000108254,001000000004256,,2025-01-27,2025-01-22,Email,Support check-in,Completed,Support,false,false,252
00T000000108255,001000000000901,,2024-11-01,2024-11-01,Renewal Review,Support check-in,Completed,Support,false,false,501
00T000000108256,001000000002852,,2024-08-21,2024-08-20,Meeting,Renewal planning,Completed,SDR,false,false,369
00T000000108257,001000000001161,,2025-07-10,2025-07-06,Call,Support check-in,Completed,AE,false,false,-54
00T000000108258,001000000003535,,2025-05-01,2025-04-29,Renewal Review,Customer follow-up,Completed,CSM,false,true,212
00T000000108259,001000000001577,,2024-07-11,2024-07-09,Renewal Review,Product adoption review,Completed,Support,false,false,498
00T000000108260,001000000000706,,2025-05-05,2025-05-04,QBR,Customer follow-up,Completed,AE,false,false,-32
00T000000108261,001000000002854,,2024-01-10,2024-01-05,Meeting,Renewal planning,Completed,Support,false,false,639
00T000000108262,001000000002989,,2025-09-04,2025-09-03,Meeting,Customer follow-up,Completed,AE,false,false,50
00T000000108263,001000000002320,,2024-09-18,2024-09-13,QBR,Customer follow-up,Completed,SDR,true,false,325
00T000000108264,001000000003333,,2025-06-04,2025-05-31,Meeting,Customer follow-up,Completed,AE,false,false,266
00T000000108265,001000000001473,,2025-03-21,2025-03-18,Renewal Review,Product adoption review,Completed,CSM,false,true,315
00T000000108266,001000000004337,,2024-07-23,2024-07-21,Renewal Review,Customer follow-up,Completed,AE,false,false,322
00T000000108267,001000000003976,,2025-05-04,2025-04-29,Call,Renewal planning,Completed,SDR,false,false,311
00T000000108268,001000000002446,,2024-12-26,2024-12-25,Email,Support check-in,Completed,SDR,false,false,326
00T000000108269,001000000000459,,2024-10-05,2024-10-05,Email,Product adoption review,Completed,Support,false,false,220
00T000000108270,001000000000106,,2025-02-05,2025-02-02,Renewal Review,Product adoption review,Completed,CSM,false,true,236
00T000000108271,001000000002652,,2024-07-06,2024-07-04,QBR,Customer follow-up,Completed,Support,false,false,478
00T000000108272,001000000004365,,2024-02-18,2024-02-13,Call,Customer follow-up,Completed,AE,false,false,488
00T000000108273,001000000001919,,2025-07-07,2025-07-03,QBR,Product adoption review,Completed,AE,false,false,155
00T000000108274,001000000001958,,2025-08-27,2025-08-22,Meeting,Product adoption review,Completed,Support,false,false,6
00T000000108275,001000000004104,,2024-09-08,2024-09-07,QBR,Support check-in,Open,AE,false,false,523
00T000000108276,001000000002052,,2024-06-20,2024-06-16,Call,Support check-in,Completed,SDR,false,false,631
00T000000108277,001000000001419,,2025-05-07,2025-05-07,Email,Customer follow-up,Completed,AE,false,false,35
00T000000108278,001000000002080,,2024-11-28,2024-11-24,Call,Support check-in,Completed,SDR,false,false,176
00T000000108279,001000000003488,,2024-12-14,2024-12-10,Call,Customer follow-up,Completed,CSM,false,true,162
00T000000108280,001000000001801,,2024-08-07,2024-08-07,Meeting,Support check-in,Completed,AE,false,false,279
00T000000108281,001000000000184,,2024-06-03,2024-06-03,Renewal Review,Customer follow-up,Completed,AE,false,false,639
00T000000108282,001000000001082,,2024-03-10,2024-03-05,Email,Product adoption review,Completed,CSM,false,true,644
00T000000108283,001000000002815,,2025-02-22,2025-02-22,Meeting,Customer follow-up,Completed,Support,false,false,379
00T000000108284,001000000000828,,2025-05-20,2025-05-15,QBR,Customer follow-up,Completed,Support,false,false,280
00T000000108285,001000000004673,,2024-05-14,2024-05-09,QBR,Product adoption review,Completed,SDR,true,false,629
00T000000108286,001000000004538,,2024-06-24,2024-06-23,Meeting,Product adoption review,Completed,CSM,false,false,641
00T000000108287,001000000001427,,2024-06-05,2024-06-04,QBR,Support check-in,Open,Support,false,false,545
00T000000108288,001000000004659,,2024-06-24,2024-06-21,QBR,Product adoption review,Completed,CSM,false,false,304
00T000000108289,001000000000973,,2024-05-12,2024-05-07,QBR,Support check-in,Open,CSM,false,true,644
00T000000108290,001000000002184,,2024-05-12,2024-05-10,Renewal Review,Renewal planning,Completed,Support,false,false,558
00T000000108291,001000000000930,,2024-09-09,2024-09-09,Renewal Review,Renewal planning,Completed,SDR,false,false,288
00T000000108292,001000000000666,,2025-05-22,2025-05-18,QBR,Support check-in,Completed,Support,false,false,118
00T000000108293,001000000002322,,2025-02-07,2025-02-03,Email,Support check-in,Completed,Support,false,false,145
00T000000108294,001000000001436,,2025-08-28,2025-08-26,Email,Customer follow-up,Completed,CSM,false,false,52
00T000000108295,001000000001965,,2025-04-22,2025-04-17,Renewal Review,Customer follow-up,Completed,AE,false,false,251
00T000000108296,001000000000070,,2025-01-03,2024-12-30,Email,Customer follow-up,Open,AE,false,false,389
00T000000108297,001000000003134,,2024-10-20,2024-10-17,Renewal Review,Support check-in,Completed,Support,false,false,199
00T000000108298,001000000004028,,2025-08-26,2025-08-24,QBR,Product adoption review,Completed,AE,false,false,74
00T000000108299,001000000000082,,2024-06-19,2024-06-19,Renewal Review,Renewal planning,Completed,SDR,false,false,598
00T000000108300,001000000003609,,2025-04-15,2025-04-10,Call,Customer follow-up,Open,Support,false,false,203
00T000000108301,001000000004116,,2025-07-16,2025-07-15,QBR,Support check-in,Completed,SDR,false,false,157
00T000000108302,001000000001283,,2024-08-25,2024-08-24,Meeting,Renewal planning,Completed,AE,false,false,406
00T000000108303,001000000001584,,2024-07-15,2024-07-15,QBR,Product adoption review,Completed,CSM,false,true,302
00T000000108304,001000000002853,,2024-02-03,2024-01-29,Call,Renewal planning,Completed,SDR,false,false,495
00T000000108305,001000000000495,,2025-07-25,2025-07-24,Email,Renewal planning,Completed,CSM,false,true,39
00T000000108306,001000000001804,,2024-07-03,2024-07-01,Renewal Review,Support check-in,Completed,SDR,false,false,562
00T000000108307,001000000002424,,2024-07-03,2024-07-01,Meeting,Product adoption review,Open,Support,false,false,476
00T000000108308,001000000000364,,2024-12-04,2024-12-02,Call,Customer follow-up,Completed,SDR,false,false,351
00T000000108309,001000000000003,,2024-07-25,2024-07-22,Call,Product adoption review,Completed,Support,false,false,333
00T000000108310,001000000000322,,2025-08-25,2025-08-23,QBR,Customer follow-up,Open,Support,true,false,-32
00T000000108311,001000000003193,,2024-03-01,2024-02-28,Call,Product adoption review,Completed,SDR,false,false,644
00T000000108312,001000000002670,,2024-08-18,2024-08-15,Meeting,Support check-in,Completed,CSM,false,true,313
00T000000108313,001000000001231,,2024-12-25,2024-12-20,Call,Customer follow-up,Completed,SDR,false,false,436
00T000000108314,001000000001102,,2024-11-17,2024-11-14,Renewal Review,Customer follow-up,Completed,AE,false,false,196
00T000000108315,001000000004877,,2025-09-13,2025-09-08,Email,Support check-in,Open,CSM,false,true,139
00T000000108316,001000000000293,,2025-08-09,2025-08-05,Email,Renewal planning,Completed,CSM,true,false,35
00T000000108317,001000000000970,,2024-10-26,2024-10-22,Renewal Review,Renewal planning,Completed,SDR,false,false,478
00T000000108318,001000000002888,,2024-10-11,2024-10-07,Email,Renewal planning,Completed,SDR,true,false,517
00T000000108319,001000000001096,,2024-03-27,2024-03-27,QBR,Product adoption review,Completed,CSM,false,true,722
00T000000108320,001000000003660,,2025-01-08,2025-01-05,Email,Renewal planning,Completed,Support,false,false,394
00T000000108321,001000000004755,,2024-02-29,2024-02-27,Call,Renewal planning,Completed,CSM,false,true,710
00T000000108322,001000000002356,,2025-07-08,2025-07-06,Call,Product adoption review,Completed,Support,false,false,97
00T000000108323,001000000002587,,2024-08-13,2024-08-09,Call,Renewal planning,Completed,Support,false,false,408
00T000000108324,001000000001063,,2024-11-07,2024-11-02,QBR,Customer follow-up,Completed,SDR,false,false,196
00T000000108325,001000000003259,,2025-03-03,2025-03-02,Meeting,Product adoption review,Completed,CSM,true,false,368
00T000000108326,001000000002538,,2025-03-09,2025-03-05,Call,Customer follow-up,Completed,Support,false,false,288
00T000000108327,001000000002823,,2024-05-06,2024-05-01,Meeting,Customer follow-up,Completed,Support,false,false,691
00T000000108328,001000000001217,,2024-06-25,2024-06-21,QBR,Product adoption review,Completed,SDR,false,false,606
00T000000108329,001000000003593,,2024-06-01,2024-05-28,Renewal Review,Renewal planning,Completed,AE,false,false,520
00T000000108330,001000000002236,,2024-03-10,2024-03-08,Meeting,Renewal planning,Completed,SDR,true,false,557
00T000000108331,001000000001859,,2025-01-11,2025-01-08,Call,Customer follow-up,Completed,Support,false,false,221
00T000000108332,001000000003901,,2025-05-04,2025-04-30,Renewal Review,Support check-in,Open,AE,false,false,130
00T000000108333,001000000001872,,2024-03-12,2024-03-11,Meeting,Product adoption review,Completed,AE,true,false,550
00T000000108334,001000000003726,,2025-07-09,2025-07-07,Meeting,Customer follow-up,Completed,Support,true,false,-27
00T000000108335,001000000003047,,2024-05-08,2024-05-06,Renewal Review,Customer follow-up,Completed,CSM,false,true,334
00T000000108336,001000000000169,,2024-03-19,2024-03-14,QBR,Renewal planning,Open,AE,false,false,669
00T000000108337,001000000001113,,2024-03-21,2024-03-17,Email,Customer follow-up,Completed,CSM,false,true,729
00T000000108338,001000000003317,,2024-05-04,2024-05-02,Email,Customer follow-up,Completed,AE,false,false,510
00T000000108339,001000000000461,,2025-05-03,2025-04-29,Renewal Review,Renewal planning,Completed,Support,false,false,208
00T000000108340,001000000002080,,2024-07-11,2024-07-06,Meeting,Product adoption review,Completed,SDR,false,false,316
00T000000108341,001000000003752,,2025-07-18,2025-07-17,Email,Support check-in,Completed,SDR,false,false,198
00T000000108342,001000000003080,,2024-03-16,2024-03-15,Renewal Review,Support check-in,Completed,Support,false,false,569
00T000000108343,001000000001999,,2025-01-20,2025-01-18,Call,Customer follow-up,Completed,SDR,false,false,307
00T000000108344,001000000000717,,2025-05-23,2025-05-22,QBR,Customer follow-up,Completed,Support,false,false,32
00T000000108345,001000000000018,,2024-07-15,2024-07-14,Renewal Review,Product adoption review,Completed,CSM,false,true,540
00T000000108346,001000000004638,,2025-04-21,2025-04-19,QBR,Renewal planning,Completed,AE,false,false,-18
00T000000108347,001000000003645,,2025-08-12,2025-08-08,Renewal Review,Renewal planning,Completed,CSM,false,true,28
00T000000108348,001000000001075,,2025-03-23,2025-03-19,QBR,Customer follow-up,Completed,Support,false,false,307
00T000000108349,001000000003033,,2024-06-04,2024-06-03,Call,Product adoption review,Completed,AE,false,false,340
00T000000108350,001000000004760,,2024-09-18,2024-09-14,Call,Renewal planning,Completed,AE,false,false,356
00T000000108351,001000000004836,,2024-02-14,2024-02-13,Email,Support check-in,Completed,SDR,false,false,734
00T000000108352,001000000002740,,2024-01-16,2024-01-14,Email,Renewal planning,Completed,CSM,false,false,713
00T000000108353,001000000003770,,2024-07-19,2024-07-16,Email,Product adoption review,Completed,SDR,true,false,458
00T000000108354,001000000001392,,2024-12-28,2024-12-23,Renewal Review,Customer follow-up,Completed,Support,true,false,337
00T000000108355,001000000001737,,2025-06-20,2025-06-18,Call,Customer follow-up,Open,CSM,false,true,52
00T000000108356,001000000004259,,2025-03-22,2025-03-20,Meeting,Renewal planning,Completed,AE,false,false,255
00T000000108357,001000000003008,,2025-09-21,2025-09-16,Call,Renewal planning,Completed,AE,true,false,-96
00T000000108358,001000000002122,,2024-10-19,2024-10-14,Email,Renewal planning,Open,SDR,false,false,373
00T000000108359,001000000003827,,2024-03-07,2024-03-05,Renewal Review,Product adoption review,Completed,Support,false,false,557
00T000000108360,001000000003456,,2025-04-21,2025-04-18,Call,Renewal planning,Completed,AE,false,false,36
00T000000108361,001000000001399,,2024-07-05,2024-07-04,Meeting,Renewal planning,Completed,SDR,false,false,498
00T000000108362,001000000000017,,2025-07-26,2025-07-22,Email,Product adoption review,Completed,AE,false,false,-60
00T000000108363,001000000004766,,2024-03-08,2024-03-06,Meeting,Customer follow-up,Completed,SDR,false,false,730
00T000000108364,001000000000378,,2025-04-20,2025-04-19,Email,Customer follow-up,Completed,AE,false,false,316
00T000000108365,001000000002705,,2024-07-19,2024-07-15,Call,Product adoption review,Completed,Support,false,false,485
00T000000108366,001000000002962,,2025-04-26,2025-04-25,Renewal Review,Support check-in,Completed,SDR,false,false,170
00T000000108367,001000000001552,,2024-05-19,2024-05-18,QBR,Support check-in,Completed,SDR,false,false,377
00T000000108368,001000000001921,,2025-09-01,2025-08-27,Renewal Review,Product adoption review,Completed,SDR,false,false,157
00T000000108369,001000000002928,,2025-01-07,2025-01-05,QBR,Product adoption review,Open,SDR,false,false,155
00T000000108370,001000000001731,,2025-06-22,2025-06-18,Renewal Review,Customer follow-up,Completed,Support,false,false,196
00T000000108371,001000000000035,,2024-10-07,2024-10-07,Call,Renewal planning,Completed,AE,false,false,302
00T000000108372,001000000003221,,2024-07-04,2024-06-29,QBR,Customer follow-up,Open,CSM,false,true,502
00T000000108373,001000000000507,,2024-02-07,2024-02-02,QBR,Support check-in,Completed,AE,false,false,545
00T000000108374,001000000004866,,2025-07-06,2025-07-02,Meeting,Product adoption review,Completed,SDR,false,false,66
00T000000108375,001000000002202,,2024-10-25,2024-10-24,Renewal Review,Product adoption review,Completed,Support,false,false,461
00T000000108376,001000000001398,,2024-04-27,2024-04-24,Meeting,Product adoption review,Completed,SDR,false,false,407
00T000000108377,001000000000296,,2024-04-18,2024-04-14,Call,Renewal planning,Completed,AE,false,false,640
00T000000108378,001000000001821,,2024-05-25,2024-05-21,Call,Support check-in,Open,AE,false,false,439
00T000000108379,001000000003625,,2025-07-06,2025-07-03,Email,Customer follow-up,Completed,CSM,false,true,68
00T000000108380,001000000001023,,2025-08-07,2025-08-04,QBR,Customer follow-up,Open,AE,false,false,203
00T000000108381,001000000004164,,2024-09-19,2024-09-14,Renewal Review,Renewal planning,Completed,CSM,false,true,418
00T000000108382,001000000001666,,2025-09-13,2025-09-11,Meeting,Support check-in,Completed,CSM,false,true,-14
00T000000108383,001000000002316,,2025-01-14,2025-01-14,Email,Support check-in,Completed,AE,false,false,119
00T000000108384,001000000000624,,2024-04-27,2024-04-26,Call,Support check-in,Completed,Support,false,false,571
00T000000108385,001000000001025,,2024-10-16,2024-10-16,Email,Customer follow-up,Completed,SDR,true,false,246
00T000000108386,001000000004236,,2024-05-01,2024-04-26,Meeting,Product adoption review,Completed,SDR,false,false,611
00T000000108387,001000000001526,,2025-01-20,2025-01-17,Email,Support check-in,Completed,SDR,false,false,196
00T000000108388,001000000004529,,2024-07-19,2024-07-17,Email,Renewal planning,Completed,CSM,false,true,283
00T000000108389,001000000004508,,2025-07-26,2025-07-22,Meeting,Support check-in,Completed,AE,false,false,-53
00T000000108390,001000000000126,,2024-11-10,2024-11-06,Email,Renewal planning,Completed,SDR,false,false,433
00T000000108391,001000000000191,,2024-02-19,2024-02-19,Meeting,Renewal planning,Completed,AE,false,false,710
00T000000108392,001000000000249,,2024-09-24,2024-09-23,QBR,Product adoption review,Completed,CSM,false,false,212
00T000000108393,001000000003068,,2025-03-12,2025-03-11,Renewal Review,Renewal planning,Completed,CSM,false,true,32
00T000000108394,001000000004283,,2025-03-30,2025-03-28,Call,Product adoption review,Open,AE,true,false,124
00T000000108395,001000000002353,,2024-12-29,2024-12-26,Email,Renewal planning,Completed,AE,false,false,237
00T000000108396,001000000001700,,2024-12-31,2024-12-30,Meeting,Support check-in,Completed,AE,false,false,342
00T000000108397,001000000002520,,2024-02-21,2024-02-17,Renewal Review,Renewal planning,Completed,SDR,false,false,476
00T000000108398,001000000000628,,2024-10-17,2024-10-17,Call,Renewal planning,Completed,Support,false,false,350
00T000000108399,001000000002280,,2024-08-29,2024-08-26,QBR,Support check-in,Completed,AE,false,false,510
00T000000108400,001000000003997,,2024-08-17,2024-08-12,Meeting,Renewal planning,Completed,CSM,false,true,419
00T000000108401,001000000002691,,2024-07-21,2024-07-18,Call,Renewal planning,Completed,Support,false,false,272
00T000000108402,001000000001171,,2024-11-06,2024-11-03,Renewal Review,Customer follow-up,Completed,AE,false,false,506
00T000000108403,001000000000109,,2025-06-19,2025-06-14,Email,Support check-in,Completed,SDR,false,false,10
00T000000108404,001000000004970,,2024-03-24,2024-03-22,Email,Customer follow-up,Completed,CSM,false,true,406
00T000000108405,001000000004391,,2024-11-15,2024-11-13,Renewal Review,Product adoption review,Completed,SDR,false,false,143
00T000000108406,001000000000484,,2024-03-12,2024-03-08,Meeting,Customer follow-up,Completed,AE,true,false,456
00T000000108407,001000000000463,,2025-07-01,2025-06-27,Email,Renewal planning,Completed,Support,false,false,111
00T000000108408,001000000000352,,2024-07-24,2024-07-23,Meeting,Customer follow-up,Completed,Support,true,false,546
00T000000108409,001000000001501,,2024-04-27,2024-04-22,Renewal Review,Support check-in,Completed,CSM,false,true,676
00T000000108410,001000000003785,,2024-07-29,2024-07-29,QBR,Product adoption review,Completed,AE,false,false,299
00T000000108411,001000000001232,,2025-02-08,2025-02-07,Call,Product adoption review,Completed,AE,false,false,349
00T000000108412,001000000002011,,2025-03-14,2025-03-13,Call,Support check-in,Completed,AE,false,false,346
00T000000108413,001000000000713,,2025-08-08,2025-08-04,Email,Customer follow-up,Completed,SDR,false,false,96
00T000000108414,001000000002560,,2025-03-26,2025-03-26,Email,Customer follow-up,Completed,Support,false,false,227
00T000000108415,001000000002328,,2024-03-03,2024-02-29,Call,Renewal planning,Completed,Support,false,false,499
00T000000108416,001000000003069,,2025-04-05,2025-03-31,Call,Product adoption review,Open,SDR,false,false,10
00T000000108417,001000000003349,,2025-01-04,2025-01-02,Email,Support check-in,Completed,SDR,false,false,202
00T000000108418,001000000003072,,2024-03-20,2024-03-19,Meeting,Renewal planning,Completed,Support,false,false,601
00T000000108419,001000000001353,,2024-03-09,2024-03-09,QBR,Customer follow-up,Completed,AE,false,false,670
00T000000108420,001000000002116,,2024-06-25,2024-06-23,Meeting,Customer follow-up,Completed,AE,true,false,562
00T000000108421,001000000004280,,2024-03-09,2024-03-06,Meeting,Renewal planning,Completed,SDR,false,false,690
00T000000108422,001000000002340,,2025-04-14,2025-04-14,Renewal Review,Customer follow-up,Completed,CSM,false,true,193
00T000000108423,001000000001171,,2024-03-07,2024-03-04,QBR,Renewal planning,Completed,Support,false,false,750
00T000000108424,001000000001125,,2024-07-18,2024-07-17,QBR,Customer follow-up,Open,AE,false,false,590
00T000000108425,001000000000858,,2025-03-06,2025-03-04,Renewal Review,Customer follow-up,Completed,Support,false,false,247
00T000000108426,001000000002528,,2025-08-02,2025-07-28,Email,Product adoption review,Completed,AE,false,false,-96
00T000000108427,001000000003104,,2024-05-05,2024-05-03,Meeting,Renewal planning,Completed,CSM,false,true,609
00T000000108428,001000000004648,,2025-05-15,2025-05-11,Meeting,Customer follow-up,Completed,Support,false,false,305
00T000000108429,001000000002746,,2024-06-26,2024-06-24,Call,Customer follow-up,Completed,Support,false,false,414
00T000000108430,001000000000564,,2025-05-23,2025-05-23,Call,Product adoption review,Completed,CSM,false,true,142
00T000000108431,001000000003008,,2024-02-10,2024-02-07,QBR,Product adoption review,Completed,CSM,true,false,493
00T000000108432,001000000000698,,2025-07-12,2025-07-08,Email,Support check-in,Completed,Support,false,false,-33
00T000000108433,001000000000058,,2025-03-28,2025-03-28,Email,Support check-in,Completed,Support,false,false,314
00T000000108434,001000000001887,,2024-03-07,2024-03-04,Renewal Review,Product adoption review,Completed,CSM,false,true,525
00T000000108435,001000000000943,,2025-01-27,2025-01-26,Call,Renewal planning,Completed,SDR,false,false,287
00T000000108436,001000000000160,,2024-05-04,2024-04-30,Email,Customer follow-up,Completed,CSM,false,true,651
00T000000108437,001000000004550,,2024-03-06,2024-03-06,QBR,Product adoption review,Completed,SDR,false,false,525
00T000000108438,001000000001866,,2025-09-09,2025-09-08,Renewal Review,Customer follow-up,Completed,AE,false,false,145
00T000000108439,001000000001109,,2024-06-29,2024-06-27,Email,Product adoption review,Completed,AE,false,false,621
00T000000108440,001000000001748,,2024-04-29,2024-04-25,QBR,Renewal planning,Open,SDR,false,false,538
00T000000108441,001000000001551,,2024-06-09,2024-06-07,Renewal Review,Product adoption review,Completed,SDR,false,false,456
00T000000108442,001000000000198,,2024-08-03,2024-08-01,Email,Customer follow-up,Completed,SDR,false,false,439
00T000000108443,001000000004386,,2024-12-23,2024-12-18,Renewal Review,Renewal planning,Completed,SDR,false,false,153
00T000000108444,001000000003783,,2024-12-20,2024-12-16,QBR,Product adoption review,Completed,CSM,false,true,344
00T000000108445,001000000000506,,2024-03-24,2024-03-24,Email,Renewal planning,Completed,Support,false,false,540
00T000000108446,001000000002102,,2024-02-08,2024-02-08,Email,Renewal planning,Completed,AE,false,false,479
00T000000108447,001000000001680,,2024-04-01,2024-03-31,Call,Product adoption review,Completed,SDR,false,false,507
00T000000108448,001000000004728,,2024-01-13,2024-01-08,Email,Support check-in,Completed,CSM,false,true,505
00T000000108449,001000000001387,,2025-09-19,2025-09-19,Email,Customer follow-up,Completed,AE,false,false,72
00T000000108450,001000000001230,,2024-11-17,2024-11-15,Meeting,Product adoption review,Completed,AE,false,false,236
