Id,AccountId,CreatedDate,ClosedDate,Status,Priority,Severity__c,Type,Resolution_Hours__c,Is_Escalated,Customer_Sentiment__c
500000000037147,001000000004789,2025-03-02,2025-03-23,Closed,Medium,Sev3,Billing,212,false,Positive
500000000037148,001000000004594,2024-04-10,2024-04-16,Closed,Medium,Sev3,Bug,48,false,Positive
500000000037149,001000000003500,2024-07-14,2024-07-25,Closed,Medium,Sev4,How-to,174,false,Positive
500000000037150,001000000000808,2025-02-27,2025-03-03,Closed,Medium,Sev3,How-to,48,false,Neutral
500000000037151,001000000000727,2024-11-12,2024-11-19,Closed,Medium,Sev3,Bug,162,false,Positive
500000000037152,001000000003743,2025-04-10,2025-04-26,Closed,Medium,Sev3,Integration,68,false,Positive
500000000037153,001000000001403,2025-07-29,2025-08-01,Closed,Medium,Sev3,Performance,174,false,Neutral
500000000037154,001000000000956,2024-07-18,2024-07-22,Closed,Medium,Sev3,Integration,60,false,Positive
500000000037155,001000000002217,2025-03-29,2025-04-11,Closed,Medium,Sev4,Bug,167,false,Positive
500000000037156,001000000004183,2024-05-28,2024-06-06,Closed,Medium,Sev3,How-to,210,false,Positive
500000000037157,001000000003865,2024-10-26,2024-10-29,Closed,Medium,Sev3,How-to,235,false,Neutral
500000000037158,001000000004061,2025-05-01,2025-05-02,Closed,Medium,Sev3,How-to,43,false,Neutral
500000000037159,001000000003500,2024-10-11,2024-10-24,Closed,Medium,Sev3,Performance,11,false,Positive
500000000037160,001000000002444,2024-07-05,2024-07-19,Closed,Medium,Sev4,Integration,184,false,Positive
500000000037161,001000000000261,2024-06-10,2024-06-12,Closed,Medium,Sev3,Integration,91,false,Neutral
500000000037162,001000000002841,2024-03-22,,Working,Medium,Sev4,Bug,,false,Positive
500000000037163,001000000000382,2024-06-22,2024-07-12,Closed,Medium,Sev4,Billing,110,false,Neutral
500000000037164,001000000000232,2024-08-15,2024-08-18,Closed,Medium,Sev4,Integration,213,false,Neutral
500000000037165,001000000004465,2025-07-21,2025-07-29,Closed,Medium,Sev3,Integration,102,false,Positive
500000000037166,001000000003137,2024-03-26,2024-03-28,Closed,Medium,Sev4,Integration,132,false,Neutral
500000000037167,001000000002969,2025-01-20,2025-01-26,Closed,Medium,Sev3,Bug,92,false,Neutral
500000000037168,001000000003565,2025-09-14,2025-09-15,Closed,Medium,Sev3,Bug,32,false,Positive
500000000037169,001000000004818,2024-02-03,,Working,Medium,Sev4,Performance,,false,Neutral
500000000037170,001000000003515,2025-04-21,2025-05-09,Closed,Medium,Sev4,Performance,216,false,Neutral
500000000037171,001000000002812,2025-03-11,2025-03-12,Closed,Medium,Sev4,Bug,22,false,Positive
500000000037172,001000000003642,2025-07-28,2025-08-07,Closed,Medium,Sev4,Bug,60,false,Positive
500000000037173,001000000000628,2024-07-11,2024-07-30,Closed,Medium,Sev4,Integration,37,false,Positive
500000000037174,001000000004974,2024-01-30,,Working,Medium,Sev4,Billing,,false,Neutral
500000000037175,001000000000111,2024-12-06,2024-12-21,Closed,Medium,Sev4,Performance,11,false,Positive
500000000037176,001000000002744,2024-06-02,,New,Medium,Sev3,How-to,,false,Neutral
500000000037177,001000000003606,2025-07-21,2025-07-28,Closed,Medium,Sev4,Billing,121,false,Positive
500000000037178,001000000000004,2024-09-17,,New,Medium,Sev3,Billing,,false,Positive
500000000037179,001000000001331,2024-12-10,2024-12-18,Closed,Medium,Sev3,Bug,213,false,Neutral
500000000037180,001000000000881,2024-10-11,2024-10-28,Closed,Medium,Sev3,How-to,146,false,Neutral
500000000037181,001000000003281,2025-05-30,2025-06-19,Closed,Medium,Sev4,Performance,57,false,Neutral
500000000037182,001000000001998,2025-03-11,,Working,Medium,Sev4,Bug,,false,Positive
500000000037183,001000000000500,2024-02-23,2024-02-24,Closed,Medium,Sev4,Integration,170,false,Neutral
500000000037184,001000000000962,2025-06-28,2025-07-03,Closed,Medium,Sev4,Integration,158,false,Positive
500000000037185,001000000002103,2025-03-21,2025-04-03,Closed,Medium,Sev4,Billing,177,false,Neutral
500000000037186,001000000000846,2024-04-08,2024-04-11,Closed,Medium,Sev4,Billing,163,false,Neutral
500000000037187,001000000004350,2025-05-11,2025-05-19,Closed,Medium,Sev4,Billing,70,false,Positive
500000000037188,001000000004045,2024-01-14,2024-01-23,Closed,Medium,Sev3,Bug,70,false,Neutral
500000000037189,001000000001907,2025-06-09,2025-06-19,Closed,Medium,Sev3,Billing,162,false,Neutral
500000000037190,001000000000090,2024-08-23,2024-08-28,Closed,Medium,Sev4,Bug,10,false,Positive
500000000037191,001000000002841,2025-03-15,2025-03-16,Closed,Medium,Sev3,Performance,13,false,Neutral
500000000037192,001000000004728,2024-06-02,2024-06-13,Closed,Medium,Sev4,Performance,27,false,Neutral
500000000037193,001000000000909,2025-08-18,2025-08-27,Closed,Medium,Sev4,Integration,39,false,Positive
500000000037194,001000000004601,2024-05-09,2024-05-21,Closed,Medium,Sev3,Integration,209,false,Neutral
500000000037195,001000000003731,2024-08-17,,New,Medium,Sev3,How-to,,false,Positive
500000000037196,001000000001483,2025-08-15,2025-09-02,Closed,Medium,Sev3,Integration,178,false,Positive
500000000037197,001000000001299,2024-01-20,2024-01-31,Closed,Medium,Sev4,Billing,79,false,Neutral
500000000037198,001000000001443,2025-03-08,,Working,Medium,Sev3,Bug,,false,Positive
500000000037199,001000000000091,2024-10-03,2024-10-21,Closed,Medium,Sev3,Integration,108,false,Neutral
500000000037200,001000000004457,2025-09-02,,Working,Medium,Sev3,Performance,,false,Positive
500000000037201,001000000003050,2024-06-24,,Working,Medium,Sev3,Integration,,false,Positive
500000000037202,001000000001191,2024-06-25,,New,Medium,Sev4,Bug,,false,Neutral
500000000037203,001000000002381,2025-07-15,,Working,Medium,Sev4,Bug,,false,Neutral
500000000037204,001000000004517,2024-04-04,2024-04-06,Closed,Medium,Sev3,How-to,233,false,Neutral
500000000037205,001000000000241,2025-07-17,2025-08-03,Closed,Medium,Sev3,Performance,198,false,Positive
500000000037206,001000000000744,2024-11-03,2024-11-06,Closed,Medium,Sev4,Integration,112,false,Positive
500000000037207,001000000000696,2025-03-27,2025-04-11,Closed,Medium,Sev3,How-to,103,false,Positive
500000000037208,001000000002470,2025-05-25,2025-05-30,Closed,Medium,Sev3,Performance,218,false,Neutral
500000000037209,001000000003850,2025-07-14,2025-07-27,Closed,Medium,Sev4,How-to,220,false,Neutral
500000000037210,001000000003900,2025-04-21,2025-04-22,Closed,Medium,Sev3,Billing,180,false,Neutral
500000000037211,001000000001054,2024-07-17,2024-07-20,Closed,Medium,Sev4,Integration,117,false,Positive
500000000037212,001000000000509,2024-09-02,2024-09-21,Closed,Medium,Sev3,Billing,59,false,Positive
500000000037213,001000000003801,2025-05-10,2025-05-15,Closed,Medium,Sev3,How-to,104,false,Positive
500000000037214,001000000003526,2025-04-07,2025-04-25,Closed,Medium,Sev3,Bug,76,false,Positive
500000000037215,001000000002971,2025-06-11,,Working,Medium,Sev3,Billing,,false,Positive
500000000037216,001000000002584,2025-06-12,,Working,Medium,Sev4,How-to,,false,Positive
500000000037217,001000000004608,2024-11-17,,Working,Medium,Sev3,Bug,,false,Neutral
500000000037218,001000000004236,2025-07-28,2025-08-13,Closed,Medium,Sev4,How-to,7,false,Neutral
500000000037219,001000000001875,2025-06-27,2025-07-17,Closed,Medium,Sev4,Billing,151,false,Positive
500000000037220,001000000003498,2024-03-15,2024-03-26,Closed,Medium,Sev3,Integration,201,false,Positive
500000000037221,001000000004064,2024-07-01,2024-07-13,Closed,Medium,Sev4,How-to,189,false,Positive
500000000037222,001000000004488,2024-11-24,,Working,Medium,Sev4,How-to,,false,Neutral
500000000037223,001000000001669,2024-04-13,2024-04-21,Closed,Medium,Sev4,Performance,228,false,Positive
500000000037224,001000000004474,2024-06-19,2024-06-30,Closed,Medium,Sev3,How-to,81,false,Neutral
500000000037225,001000000002487,2024-08-31,2024-09-15,Closed,Medium,Sev3,Performance,66,false,Positive
500000000037226,001000000000224,2024-09-03,2024-09-21,Closed,High,Sev2,How-to,61,false,Negative
500000000037227,001000000004912,2024-06-21,2024-06-26,Closed,Medium,Sev3,Performance,240,false,Positive
500000000037228,001000000003537,2024-03-13,,Working,Medium,Sev4,How-to,,false,Positive
500000000037229,001000000001697,2024-08-03,2024-08-11,Closed,Medium,Sev4,Integration,216,false,Neutral
500000000037230,001000000003353,2025-05-29,2025-05-30,Closed,Medium,Sev4,How-to,67,false,Neutral
500000000037231,001000000000294,2025-09-17,2025-09-21,Closed,Medium,Sev4,Bug,78,false,Positive
500000000037232,001000000001459,2024-02-18,2024-02-24,Closed,Medium,Sev3,Integration,220,false,Positive
500000000037233,001000000003349,2025-08-30,2025-09-07,Closed,Medium,Sev4,How-to,83,false,Positive
500000000037234,001000000001835,2024-12-14,2024-12-29,Closed,Medium,Sev4,How-to,110,false,Positive
500000000037235,001000000000072,2025-01-31,2025-02-01,Closed,Medium,Sev3,How-to,212,false,Positive
500000000037236,001000000004192,2024-01-09,2024-01-12,Closed,Medium,Sev3,Performance,190,false,Neutral
500000000037237,001000000004422,2025-07-10,2025-07-15,Closed,Medium,Sev3,Bug,164,false,Neutral
500000000037238,001000000004599,2024-05-03,2024-05-14,Closed,Medium,Sev4,Integration,22,false,Neutral
500000000037239,001000000004125,2025-01-25,2025-02-10,Closed,Medium,Sev4,Billing,158,false,Neutral
500000000037240,001000000000559,2024-07-12,2024-07-13,Closed,Medium,Sev3,Integration,54,false,Positive
500000000037241,001000000002206,2025-03-17,2025-03-28,Closed,Medium,Sev4,Bug,151,false,Positive
500000000037242,001000000003074,2025-09-29,,New,Medium,Sev3,Bug,,false,Neutral
500000000037243,001000000000158,2025-09-27,2025-10-07,Closed,Medium,Sev3,Integration,234,false,Positive
500000000037244,001000000000210,2025-07-25,2025-07-30,Closed,Medium,Sev4,How-to,114,false,Neutral
500000000037245,001000000001399,2024-05-17,2024-06-03,Closed,Medium,Sev3,Integration,12,false,Positive
500000000037246,001000000000024,2024-07-14,2024-07-23,Closed,Medium,Sev4,Integration,21,false,Neutral
500000000037247,001000000002169,2025-07-27,2025-08-15,Closed,Medium,Sev3,Billing,228,false,Positive
500000000037248,001000000003268,2024-06-08,2024-06-24,Closed,Medium,Sev3,Bug,129,false,Positive
500000000037249,001000000001982,2025-08-31,2025-09-03,Closed,Medium,Sev4,Billing,84,false,Neutral
500000000037250,001000000002600,2024-07-01,2024-07-14,Closed,Medium,Sev4,Integration,47,false,Positive
500000000037251,001000000001502,2025-08-02,2025-08-20,Closed,Medium,Sev4,Performance,51,false,Positive
500000000037252,001000000003102,2025-02-02,2025-02-17,Closed,Medium,Sev4,Bug,166,false,Neutral
500000000037253,001000000000535,2024-06-21,2024-06-24,Closed,Medium,Sev4,Performance,6,false,Positive
500000000037254,001000000004145,2024-07-19,,Working,Medium,Sev3,Integration,,false,Positive
500000000037255,001000000003420,2025-04-12,2025-05-03,Closed,Medium,Sev4,Bug,179,false,Neutral
500000000037256,001000000001547,2025-03-12,2025-03-20,Closed,Medium,Sev4,Performance,95,false,Neutral
500000000037257,001000000002047,2025-05-29,2025-06-16,Closed,Medium,Sev4,Bug,210,false,Positive
500000000037258,001000000004484,2025-08-02,2025-08-14,Closed,Medium,Sev3,Integration,45,false,Positive
500000000037259,001000000000688,2024-09-03,2024-09-24,Closed,Medium,Sev3,Integration,221,false,Neutral
500000000037260,001000000002556,2025-06-03,,Working,Medium,Sev4,Billing,,false,Positive
500000000037261,001000000004903,2024-06-01,,New,Medium,Sev3,How-to,,false,Neutral
500000000037262,001000000002754,2024-09-14,2024-09-20,Closed,Medium,Sev3,Performance,133,false,Neutral
500000000037263,001000000002262,2024-11-20,2024-12-03,Closed,Medium,Sev3,How-to,18,false,Neutral
500000000037264,001000000004564,2024-05-19,2024-05-31,Closed,Medium,Sev4,Performance,6,false,Positive
500000000037265,001000000003197,2025-07-14,2025-07-17,Closed,Medium,Sev3,How-to,227,false,Positive
500000000037266,001000000004104,2024-04-07,2024-04-21,Closed,Medium,Sev4,Integration,90,false,Positive
500000000037267,001000000002940,2024-02-16,2024-03-04,Closed,Medium,Sev3,Bug,147,false,Positive
500000000037268,001000000002145,2024-11-23,2024-11-24,Closed,Medium,Sev3,Bug,197,false,Positive
500000000037269,001000000004446,2025-04-22,2025-05-11,Closed,Medium,Sev4,Integration,145,false,Neutral
500000000037270,001000000003750,2025-06-14,2025-07-03,Closed,Medium,Sev4,Integration,198,false,Neutral
500000000037271,001000000001356,2024-06-19,2024-06-20,Closed,Medium,Sev3,Integration,196,false,Neutral
500000000037272,001000000002148,2025-08-06,2025-08-10,Closed,Medium,Sev3,Billing,8,false,Neutral
500000000037273,001000000004529,2025-03-25,2025-04-15,Closed,Medium,Sev4,Integration,214,false,Positive
500000000037274,001000000003496,2024-03-03,,Working,Medium,Sev3,Performance,,false,Neutral
500000000037275,001000000001811,2024-09-30,2024-10-09,Closed,Medium,Sev3,Integration,111,false,Neutral
500000000037276,001000000003708,2025-07-10,2025-07-14,Closed,Medium,Sev3,Bug,76,false,Neutral
500000000037277,001000000001328,2025-03-06,2025-03-13,Closed,Medium,Sev4,Billing,129,false,Neutral
500000000037278,001000000004289,2024-01-27,2024-01-31,Closed,Medium,Sev4,How-to,237,false,Positive
500000000037279,001000000004400,2024-12-22,2024-12-27,Closed,Medium,Sev4,Billing,208,false,Positive
500000000037280,001000000002117,2024-01-13,,Working,Medium,Sev3,Billing,,false,Neutral
500000000037281,001000000000102,2025-09-11,2025-09-21,Closed,Medium,Sev4,Billing,159,false,Positive
500000000037282,001000000001890,2025-07-30,2025-08-10,Closed,Medium,Sev3,Bug,226,false,Positive
500000000037283,001000000002818,2024-03-31,,New,Medium,Sev3,How-to,,false,Positive
500000000037284,001000000003750,2024-07-15,2024-07-20,Closed,Medium,Sev4,Performance,195,false,Neutral
500000000037285,001000000002007,2024-04-12,2024-04-13,Closed,Medium,Sev4,How-to,82,false,Positive
500000000037286,001000000002227,2024-04-08,2024-04-25,Closed,Medium,Sev3,Performance,224,false,Neutral
500000000037287,001000000002610,2025-02-16,2025-02-22,Closed,Medium,Sev3,Billing,27,false,Neutral
500000000037288,001000000001848,2024-08-10,2024-08-25,Closed,Medium,Sev4,How-to,159,false,Positive
500000000037289,001000000004576,2025-06-17,2025-07-04,Closed,Medium,Sev4,Performance,44,false,Neutral
500000000037290,001000000001185,2024-02-12,,Working,Medium,Sev3,Integration,,false,Neutral
500000000037291,001000000003893,2024-08-13,2024-08-19,Closed,Medium,Sev4,How-to,24,false,Positive
500000000037292,001000000003399,2024-12-23,2025-01-13,Closed,Medium,Sev3,Bug,106,false,Neutral
500000000037293,001000000003613,2025-04-02,,Working,Medium,Sev3,Billing,,false,Neutral
500000000037294,001000000002342,2024-10-04,,New,Medium,Sev4,Performance,,false,Positive
500000000037295,001000000004298,2024-03-10,2024-03-24,Closed,Medium,Sev4,Bug,48,false,Positive
500000000037296,001000000004215,2025-01-10,,New,Medium,Sev4,How-to,,false,Neutral
500000000037297,001000000002703,2025-08-03,,Working,Medium,Sev4,How-to,,false,Neutral
500000000037298,001000000000494,2024-07-09,2024-07-28,Closed,Medium,Sev4,How-to,221,false,Neutral
500000000037299,001000000004599,2025-08-01,2025-08-08,Closed,Medium,Sev3,Bug,77,false,Positive
500000000037300,001000000003556,2024-11-18,2024-12-04,Closed,Medium,Sev4,Performance,118,false,Positive
500000000037301,001000000002660,2024-02-13,2024-02-18,Closed,Medium,Sev3,Performance,231,false,Neutral
500000000037302,001000000003044,2025-09-15,2025-09-18,Closed,Medium,Sev3,Bug,229,false,Positive
500000000037303,001000000004466,2024-07-30,2024-08-16,Closed,Medium,Sev4,Performance,208,false,Neutral
500000000037304,001000000003786,2025-01-14,2025-01-25,Closed,Medium,Sev3,How-to,89,false,Positive
500000000037305,001000000000170,2025-05-26,2025-05-27,Closed,Medium,Sev4,Performance,135,false,Neutral
500000000037306,001000000000801,2024-05-04,2024-05-11,Closed,Medium,Sev4,Performance,150,false,Positive
500000000037307,001000000001454,2025-07-01,2025-07-21,Closed,Medium,Sev3,Billing,18,false,Neutral
500000000037308,001000000001701,2024-01-29,,Working,Medium,Sev3,Bug,,false,Positive
500000000037309,001000000000372,2024-01-01,2024-01-04,Closed,Medium,Sev3,Performance,225,false,Positive
500000000037310,001000000003948,2025-04-20,2025-05-05,Closed,Medium,Sev4,How-to,30,false,Positive
500000000037311,001000000001149,2025-04-05,2025-04-08,Closed,Medium,Sev3,How-to,234,false,Positive
500000000037312,001000000000156,2025-08-12,2025-08-23,Closed,Medium,Sev4,Integration,96,false,Positive
500000000037313,001000000002050,2025-08-17,,Working,Medium,Sev4,Bug,,false,Neutral
500000000037314,001000000002471,2024-08-08,2024-08-09,Closed,Medium,Sev4,Bug,95,false,Neutral
500000000037315,001000000004519,2024-03-03,2024-03-08,Closed,Medium,Sev4,Performance,181,false,Neutral
500000000037316,001000000000519,2024-12-09,2024-12-13,Closed,Medium,Sev4,Billing,181,false,Positive
500000000037317,001000000002599,2024-06-08,2024-06-27,Closed,Medium,Sev3,Performance,87,false,Neutral
500000000037318,001000000001553,2025-03-24,2025-03-31,Closed,Medium,Sev4,Performance,10,false,Neutral
500000000037319,001000000004381,2024-01-09,2024-01-12,Closed,Medium,Sev4,How-to,117,false,Neutral
500000000037320,001000000000654,2025-08-24,2025-08-28,Closed,Medium,Sev4,Integration,24,false,Positive
500000000037321,001000000004967,2025-07-09,2025-07-17,Closed,Medium,Sev3,Integration,205,false,Neutral
500000000037322,001000000001740,2024-01-29,2024-02-19,Closed,Medium,Sev3,Bug,234,false,Positive
500000000037323,001000000001708,2025-09-08,2025-09-12,Closed,Medium,Sev3,Performance,25,false,Positive
500000000037324,001000000004996,2024-04-15,2024-04-29,Closed,Medium,Sev3,Performance,155,false,Positive
500000000037325,001000000001894,2024-07-06,2024-07-18,Closed,Medium,Sev3,Billing,78,false,Neutral
500000000037326,001000000003030,2024-03-18,2024-03-27,Closed,Medium,Sev3,Billing,55,false,Neutral
500000000037327,001000000002480,2024-02-01,2024-02-13,Closed,Medium,Sev3,Bug,190,false,Positive
500000000037328,001000000002930,2024-01-07,2024-01-22,Closed,Medium,Sev4,How-to,219,false,Positive
500000000037329,001000000003923,2024-06-26,2024-07-12,Closed,Medium,Sev4,How-to,171,false,Neutral
500000000037330,001000000003130,2024-06-03,2024-06-12,Closed,Medium,Sev4,Performance,111,false,Positive
500000000037331,001000000001019,2025-06-28,2025-06-30,Closed,Medium,Sev3,Integration,219,false,Neutral
500000000037332,001000000001480,2024-06-05,2024-06-10,Closed,Medium,Sev4,Integration,216,false,Positive
500000000037333,001000000000654,2025-08-12,2025-08-21,Closed,Medium,Sev4,Billing,139,false,Positive
500000000037334,001000000001997,2024-09-23,2024-10-01,Closed,Medium,Sev4,Performance,216,false,Positive
500000000037335,001000000002862,2024-10-16,2024-10-20,Closed,Medium,Sev4,Performance,84,false,Neutral
500000000037336,001000000002271,2024-09-17,2024-10-03,Closed,Medium,Sev3,Integration,90,false,Positive
500000000037337,001000000003648,2024-11-03,2024-11-16,Closed,Medium,Sev3,How-to,95,false,Neutral
500000000037338,001000000004979,2024-01-20,2024-02-10,Closed,Medium,Sev4,Performance,226,false,Positive
500000000037339,001000000001545,2024-01-29,,New,Medium,Sev3,Integration,,false,Neutral
500000000037340,001000000001904,2024-02-03,2024-02-15,Closed,Medium,Sev4,Billing,164,false,Neutral
500000000037341,001000000001921,2025-03-21,2025-04-04,Closed,Medium,Sev3,Integration,190,false,Neutral
500000000037342,001000000004223,2024-02-25,2024-03-10,Closed,Medium,Sev3,Performance,53,false,Positive
500000000037343,001000000004661,2024-01-23,,Working,Medium,Sev4,Bug,,false,Neutral
500000000037344,001000000000183,2024-11-29,2024-12-10,Closed,Medium,Sev3,Billing,176,false,Neutral
500000000037345,001000000002711,2024-01-29,2024-01-30,Closed,Medium,Sev3,Integration,160,false,Neutral
500000000037346,001000000003364,2024-12-21,,New,Medium,Sev3,Integration,,false,Positive
500000000037347,001000000004764,2024-02-10,2024-02-13,Closed,Medium,Sev4,Billing,107,false,Positive
500000000037348,001000000003601,2025-02-26,2025-03-04,Closed,Medium,Sev3,Performance,112,false,Positive
500000000037349,001000000000138,2024-10-06,2024-10-08,Closed,High,Sev2,How-to,55,false,Negative
500000000037350,001000000004034,2024-06-12,2024-06-20,Closed,Medium,Sev4,How-to,197,false,Positive
500000000037351,001000000004175,2024-10-01,2024-10-02,Closed,Medium,Sev3,Integration,49,false,Positive
500000000037352,001000000001873,2024-10-11,2024-10-31,Closed,Medium,Sev4,How-to,107,false,Neutral
500000000037353,001000000001407,2025-08-24,2025-08-30,Closed,Medium,Sev4,Billing,43,false,Positive
500000000037354,001000000000089,2024-06-19,2024-07-06,Closed,Medium,Sev3,Billing,79,false,Neutral
500000000037355,001000000001803,2024-08-15,2024-08-17,Closed,Medium,Sev4,Integration,49,false,Positive
500000000037356,001000000001013,2025-05-21,,New,Medium,Sev3,Billing,,false,Positive
500000000037357,001000000000799,2024-03-24,2024-04-01,Closed,Medium,Sev3,Billing,169,false,Positive
500000000037358,001000000001083,2024-06-17,,New,Medium,Sev3,Integration,,false,Neutral
500000000037359,001000000000955,2025-05-26,2025-06-05,Closed,Medium,Sev4,Billing,145,false,Neutral
500000000037360,001000000002843,2024-09-16,2024-09-23,Closed,Medium,Sev4,Performance,164,false,Positive
500000000037361,001000000003332,2024-09-16,2024-09-29,Closed,Medium,Sev3,Integration,87,false,Neutral
500000000037362,001000000000003,2025-08-27,2025-09-12,Closed,Medium,Sev3,Performance,125,false,Neutral
500000000037363,001000000001485,2025-07-22,,New,Medium,Sev4,Bug,,false,Positive
500000000037364,001000000000946,2025-08-12,2025-08-16,Closed,Medium,Sev3,Integration,32,false,Neutral
500000000037365,001000000000475,2024-09-07,2024-09-22,Closed,Medium,Sev3,Performance,188,false,Positive
500000000037366,001000000004402,2025-03-01,2025-03-07,Closed,Medium,Sev4,Performance,203,false,Neutral
500000000037367,001000000002345,2024-10-27,,Working,Medium,Sev4,Integration,,false,Neutral
500000000037368,001000000003418,2024-06-25,,Working,Medium,Sev3,Performance,,false,Neutral
500000000037369,001000000004238,2025-05-14,,Working,Medium,Sev3,Bug,,false,Positive
500000000037370,001000000004142,2024-06-06,,Working,Medium,Sev4,Billing,,false,Positive
500000000037371,001000000003232,2024-06-30,,Working,Medium,Sev3,Bug,,false,Positive
500000000037372,001000000000930,2025-06-26,2025-07-07,Closed,Medium,Sev3,How-to,93,false,Positive
500000000037373,001000000000444,2025-07-19,2025-07-20,Closed,Medium,Sev3,Integration,121,false,Neutral
500000000037374,001000000000119,2025-09-16,2025-10-04,Closed,Medium,Sev4,How-to,86,false,Neutral
500000000037375,001000000002037,2024-10-17,2024-11-04,Closed,Medium,Sev4,Performance,234,false,Positive
500000000037376,001000000001843,2025-06-27,2025-07-16,Closed,Medium,Sev4,Bug,119,false,Neutral
500000000037377,001000000002990,2024-06-08,2024-06-20,Closed,Medium,Sev4,Billing,127,false,Positive
500000000037378,001000000003055,2025-09-01,2025-09-17,Closed,Medium,Sev3,How-to,42,false,Positive
500000000037379,001000000003409,2024-01-30,2024-02-19,Closed,Medium,Sev3,How-to,67,false,Positive
500000000037380,001000000003432,2025-09-19,2025-09-23,Closed,Medium,Sev4,How-to,84,false,Neutral
500000000037381,001000000001764,2024-01-01,2024-01-04,Closed,Medium,Sev3,Billing,146,false,Neutral
500000000037382,001000000001437,2024-08-13,2024-08-23,Closed,Medium,Sev4,Integration,14,false,Neutral
500000000037383,001000000001948,2024-03-19,,Working,Medium,Sev4,How-to,,false,Neutral
500000000037384,001000000001633,2025-09-30,2025-10-13,Closed,High,Sev2,Performance,165,false,Negative
500000000037385,001000000004787,2025-04-17,2025-05-08,Closed,Medium,Sev4,Integration,11,false,Neutral
500000000037386,001000000000036,2025-08-21,2025-09-11,Closed,Medium,Sev3,Bug,30,false,Neutral
500000000037387,001000000002653,2024-06-27,2024-07-15,Closed,Medium,Sev3,Billing,172,false,Neutral
500000000037388,001000000003777,2025-07-06,2025-07-20,Closed,Medium,Sev3,Bug,138,false,Neutral
500000000037389,001000000001164,2024-06-16,2024-06-26,Closed,Medium,Sev3,Billing,183,false,Positive
500000000037390,001000000000463,2025-06-03,2025-06-15,Closed,Medium,Sev4,Integration,169,false,Positive
500000000037391,001000000000196,2024-08-25,2024-08-29,Closed,Medium,Sev3,Performance,210,false,Neutral
500000000037392,001000000002452,2024-03-02,2024-03-08,Closed,Medium,Sev3,Integration,22,false,Neutral
500000000037393,001000000002029,2024-08-08,2024-08-14,Closed,Medium,Sev3,Performance,119,false,Positive
500000000037394,001000000002915,2025-07-08,2025-07-14,Closed,Medium,Sev4,How-to,214,false,Neutral
500000000037395,001000000000951,2025-09-20,2025-10-02,Closed,Medium,Sev4,Performance,169,false,Neutral
500000000037396,001000000004387,2024-01-23,,New,Medium,Sev3,Performance,,false,Neutral
500000000037397,001000000003895,2024-08-02,2024-08-10,Closed,Medium,Sev3,Bug,161,false,Positive
500000000037398,001000000000633,2024-12-03,2024-12-15,Closed,Medium,Sev3,Billing,76,false,Positive
500000000037399,001000000001190,2025-02-20,2025-03-11,Closed,Medium,Sev3,Performance,31,false,Neutral
500000000037400,001000000000312,2025-09-16,,Working,Medium,Sev3,Bug,,false,Positive
500000000037401,001000000002582,2025-04-18,2025-05-03,Closed,Medium,Sev4,Bug,86,false,Neutral
500000000037402,001000000002714,2024-05-26,2024-06-09,Closed,Medium,Sev3,Billing,11,false,Neutral
500000000037403,001000000000351,2025-04-02,2025-04-06,Closed,Medium,Sev4,Integration,41,false,Neutral
500000000037404,001000000000632,2025-09-08,,New,Medium,Sev4,Bug,,false,Neutral
500000000037405,001000000004892,2024-11-08,2024-11-17,Closed,Medium,Sev3,How-to,220,false,Positive
500000000037406,001000000003492,2024-03-08,2024-03-17,Closed,Medium,Sev3,Performance,170,false,Neutral
500000000037407,001000000003345,2024-10-20,2024-10-29,Closed,Medium,Sev4,Integration,121,false,Neutral
500000000037408,001000000001197,2024-06-25,2024-07-06,Closed,Medium,Sev4,How-to,140,false,Positive
500000000037409,001000000002228,2024-10-16,2024-10-30,Closed,Medium,Sev4,Integration,110,false,Neutral
500000000037410,001000000001202,2024-08-16,2024-08-29,Closed,Medium,Sev3,Bug,232,false,Neutral
500000000037411,001000000004346,2024-06-02,2024-06-07,Closed,Medium,Sev4,Billing,230,false,Neutral
500000000037412,001000000001476,2025-03-09,,New,Medium,Sev4,Bug,,false,Neutral
500000000037413,001000000000804,2024-08-26,2024-09-11,Closed,Medium,Sev3,How-to,40,false,Positive
500000000037414,001000000004872,2024-12-24,2025-01-10,Closed,Medium,Sev4,Bug,81,false,Positive
500000000037415,001000000004995,2025-01-13,2025-01-26,Closed,Medium,Sev4,How-to,164,false,Neutral
500000000037416,001000000002343,2024-09-29,2024-10-07,Closed,Medium,Sev4,Performance,145,false,Positive
500000000037417,001000000002787,2024-05-26,2024-06-02,Closed,Medium,Sev4,Bug,150,false,Positive
500000000037418,001000000000037,2025-06-28,2025-07-11,Closed,Medium,Sev3,Performance,182,false,Neutral
500000000037419,001000000001432,2025-04-19,2025-05-08,Closed,Medium,Sev3,Integration,44,false,Positive
500000000037420,001000000001631,2024-06-02,2024-06-14,Closed,Medium,Sev3,Performance,172,false,Positive
500000000037421,001000000004972,2024-09-07,,Working,Medium,Sev3,Performance,,false,Neutral
500000000037422,001000000000386,2025-09-29,2025-10-04,Closed,Medium,Sev3,How-to,95,false,Positive
500000000037423,001000000003114,2024-07-02,2024-07-17,Closed,Medium,Sev4,Billing,37,false,Neutral
500000000037424,001000000004357,2024-10-04,2024-10-10,Closed,Medium,Sev3,How-to,171,false,Positive
